,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 2,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 3,Confidence,Label: 5,Confidence,Label: 5,Confidence,Label: 5,Confidence,Label: 5,Confidence,Label: 5,Confidence,Label: 5,Confidence,Label: 5,Confidence,Label: 5,Confidence,Label: 5,Confidence,Label: 5,Confidence,Label: 5,Confidence,Label: 5,Confidence,Label: 5,Confidence,Label: 5,Confidence,Label: 5,Confidence,Label: 5,Confidence,Label: 5,Confidence,Label: 5,Confidence
Eigenfaces
,2,3580.4320487544087,2,2817.4389553045253,2,2339.019158635678,2,2827.642358487183,2,1624.8419939779822,2,3156.3810185196926,2,3143.1846508172252,2,2824.166105401202,2,2024.7747740626774,2,2028.322729006966,2,1564.6866189494108,2,2886.051683102127,2,2265.5055537781604,2,2467.2268135425693,2,2824.474355222657,2,2877.020640241043,2,2581.0699100064057,2,1680.679548334897,2,2934.5606957623772,2,2930.8097422937035,2,2421.5614519388164,2,1608.555520661678,2,2692.578057242977,2,1573.6661322862935,2,3266.889904797294,2,2880.2481147512094,2,2939.7351666978393,2,2514.3332358230223,2,1735.1217152528036,2,1410.0197240885366,2,2770.8354231836024,2,3619.003171093987,2,3569.626459480928,2,1428.4592857861187,2,1583.2284418392069,2,2027.8310254668086,2,3010.636626842486,2,2087.1792922358254,2,2618.6403903203677,2,2955.4458173185503,2,1842.2646794587042,2,3542.70383880091,2,3392.505804011065,2,1896.992543864241,2,2118.132811549581,2,1805.2921382151942,2,1628.5611200072826,2,2664.3932071584554,2,2547.4519093843182,2,3187.906445472447,3,3269.769643306319,3,2629.152120014288,3,3525.1661002532333,3,2856.3609138646925,3,2703.3096771195274,3,1727.0791374247212,3,3322.536575483081,3,2276.9951210827444,3,3318.298230961144,3,1872.125654581341,3,2901.2744343497225,3,3198.217516089235,3,3205.0084730289964,3,2615.3031212424485,3,2740.3147399259356,3,3046.3568616978905,3,3813.851965522857,3,2573.0644188472156,3,2268.3968538860304,3,2541.1090078419807,3,2219.5029917907686,3,2922.1409034878275,3,1991.5105075767888,3,2682.5067368700206,3,1482.3531094053403,3,2300.2268964443397,3,3160.67378349779,3,3279.301817819562,2,4104.5345401669965,3,3093.285285807543,3,1400.702839072088,3,2397.088444372321,3,3056.2559770175235,3,2192.803330687022,3,2541.145944324329,3,3672.142280939113,3,2807.0809248900155,3,2438.2796425297292,3,2873.7159284616137,3,2430.9311586977096,3,3216.868648623711,3,3467.7325987709974,3,2881.63962492819,3,2660.7978182738507,3,3435.4152658274315,3,3335.5074186222873,3,2568.118492415904,3,4186.074179414877,3,2629.558730913245,3,3205.0853397515,5,1917.9402061724122,5,4047.620103109656,5,3397.0954101292928,5,3203.8480303057904,5,2854.1930157221113,5,2122.2312072994014,5,3354.416779316815,5,2735.378596889289,5,2488.092324600681,5,2873.664737232302,5,2993.8277735074507,5,2203.0950833914385,5,1922.1168339103722,5,3432.4427736697303,5,3067.449125604159,5,2676.3852210300042,2,2469.6380267555182,3,2935.9501917198113,2681.780898114587,115
Total accuracy %:,97.45762711864407,Total accuracy:,115/118
LBPH
,3,97.06057802156779,2,75.59646222204873,2,75.06380563127139,2,81.85479945022169,2,72.85801861546895,2,77.3972350821414,2,73.32220769231294,2,74.94677104673032,2,72.64818490613982,2,71.46738168511136,2,65.94306773041015,2,73.50103156160154,2,74.15522936209885,2,71.7715069131065,2,75.33941467086495,2,75.26586076334769,2,74.04428954725219,2,67.86874732791125,2,77.54338097815821,2,80.68120545889421,2,75.82842051317463,2,71.60333535444298,2,71.18494675016521,2,70.77674374989233,2,74.79318186840295,2,76.37445664640418,2,74.9166609154441,2,76.52353940042711,2,72.67620690015085,2,69.29280954307802,2,75.12359491481863,2,80.4018622096991,2,76.6108646038092,2,71.6771616644807,2,75.66385954427018,2,77.56180239992426,2,77.16998560899685,2,72.48615192146568,2,75.20668981878009,2,78.0018630267509,2,70.39202065522187,2,81.60106634611273,2,79.51062189405266,2,72.27676484208271,2,71.48408022646909,2,71.97062785970313,2,68.35168550090938,2,76.77259103708882,2,79.83174682301708,2,77.66176326892833,3,80.59434329493332,3,83.0242335174359,3,79.8117051025425,3,79.35934104147111,3,81.0591755943164,3,78.77434845667474,3,78.51741725116314,3,78.9452464318228,3,77.22631902264787,3,79.09449579973133,3,85.1316332914738,3,88.52165549385137,3,86.24781784945623,3,81.78660335625462,3,81.81553064322705,3,85.07187577076913,3,84.60445844024845,3,90.08894012341102,3,76.4763108474061,3,84.02225341415087,3,70.39116919561577,3,85.50876619551426,3,80.6206736188381,3,73.8212049151282,3,80.85392203322925,3,83.39333816842633,3,84.44143130865244,3,82.80363894288458,3,89.92745120842196,3,79.09170429409129,3,69.90377923785212,3,83.42787982949588,3,79.35847169296076,3,81.75446255773805,3,82.21737756952474,3,86.03874963001832,3,85.10506920076182,3,77.2174037525664,3,84.8898386663378,3,80.4116221938877,3,74.66371650171607,3,84.06823037820153,3,78.44193416939116,3,83.24029005568052,3,86.84020977750471,3,79.7207788411073,3,81.70113327126779,3,79.57149417027337,3,80.00492128498524,3,83.66365108317675,5,77.448002426566,2,120.68869775131965,5,74.84933338350156,5,80.97378456702346,5,90.49541679516948,5,79.34252208909422,5,86.99502072472553,5,86.07703483098507,5,76.51705523712832,5,80.92481129662767,5,83.75372508391642,5,78.8611262217717,5,73.23396552837593,5,76.7384680913368,5,71.1197817895082,5,75.83550762164347,2,106.72619704657377,5,88.0524027310886,79.10133183202896,115
Total accuracy %:,97.45762711864407,Total accuracy:,115/118
